"","MSN","StateCode","Year","Data"
"19025","PCCCP","NM",1971,0
"19026","PCCCP","NM",1972,0
"19027","PCCCP","NM",1973,0
"19028","PCCCP","NM",1974,0
"19029","PCCCP","NM",1975,0
"19030","PCCCP","NM",1976,0
"19031","PCCCP","NM",1977,0
"19032","PCCCP","NM",1978,0
"19033","PCCCP","NM",1979,0
"19034","PCCCP","NM",1980,0
"19035","PCCCP","NM",1981,0
"19036","PCCCP","NM",1982,0
"19037","PCCCP","NM",1983,0
"19038","PCCCP","NM",1984,0
"19039","PCCCP","NM",1985,0
"19040","PCCCP","NM",1986,0
"19041","PCCCP","NM",1987,0
"19042","PCCCP","NM",1988,0
"19043","PCCCP","NM",1989,0
"19044","PCCCP","NM",1990,0
"19045","PCCCP","NM",1991,0
"19046","PCCCP","NM",1992,0
"19047","PCCCP","NM",1993,0
"19048","PCCCP","NM",1994,0
"19049","PCCCP","NM",1995,0
"19050","PCCCP","NM",1996,0
"19051","PCCCP","NM",1997,0
"19052","PCCCP","NM",1998,0
"19053","PCCCP","NM",1999,0
"19054","PCCCP","NM",2000,0
"19055","PCCCP","NM",2001,0
"19056","PCCCP","NM",2002,0
"19057","PCCCP","NM",2003,0
"19058","PCCCP","NM",2004,0
"19059","PCCCP","NM",2005,0
"19060","PCCCP","NM",2006,0
"19061","PCCCP","NM",2007,0
"19062","PCCCP","NM",2008,0
"19063","PCCCP","NM",2009,0
"19064","PCCCV","NM",1970,0
"19065","PCCCV","NM",1971,0
"19066","PCCCV","NM",1972,0
"19067","PCCCV","NM",1973,0
"19068","PCCCV","NM",1974,0
"19069","PCCCV","NM",1975,0
"19070","PCCCV","NM",1976,0
"19071","PCCCV","NM",1977,0
"19072","PCCCV","NM",1978,0
"19073","PCCCV","NM",1979,0
"19074","PCCCV","NM",1980,0
"19075","PCCCV","NM",1981,0
"19076","PCCCV","NM",1982,0
"19077","PCCCV","NM",1983,0
"19078","PCCCV","NM",1984,0
"19079","PCCCV","NM",1985,0
"19080","PCCCV","NM",1986,0
"19081","PCCCV","NM",1987,0
"19082","PCCCV","NM",1988,0
"19083","PCCCV","NM",1989,0
"19084","PCCCV","NM",1990,0
"19085","PCCCV","NM",1991,0
"19086","PCCCV","NM",1992,0
"19087","PCCCV","NM",1993,0
"19088","PCCCV","NM",1994,0
"19089","PCCCV","NM",1995,0
"19090","PCCCV","NM",1996,0
"19091","PCCCV","NM",1997,0
"19092","PCCCV","NM",1998,0
"19093","PCCCV","NM",1999,0
"19094","PCCCV","NM",2000,0
"19095","PCCCV","NM",2001,0
"19096","PCCCV","NM",2002,0
"19097","PCCCV","NM",2003,0
"19098","PCCCV","NM",2004,0
"19099","PCCCV","NM",2005,0
"19100","PCCCV","NM",2006,0
"19101","PCCCV","NM",2007,0
"19102","PCCCV","NM",2008,0
"19103","PCCCV","NM",2009,0
"19104","PCEIB","NM",1960,0
"19105","PCEIB","NM",1961,0
"19106","PCEIB","NM",1962,0
"19107","PCEIB","NM",1963,0
"19108","PCEIB","NM",1964,0
"19109","PCEIB","NM",1965,0
"19110","PCEIB","NM",1966,0
"19111","PCEIB","NM",1967,0
"19112","PCEIB","NM",1968,0
"19113","PCEIB","NM",1969,0
"19114","PCEIB","NM",1970,0
"19115","PCEIB","NM",1971,0
"19116","PCEIB","NM",1972,0
"19117","PCEIB","NM",1973,0
"19118","PCEIB","NM",1974,0
"19119","PCEIB","NM",1975,0
"19120","PCEIB","NM",1976,0
"19121","PCEIB","NM",1977,0
"19122","PCEIB","NM",1978,0
"19123","PCEIB","NM",1979,0
"19124","PCEIB","NM",1980,0
"19125","PCEIB","NM",1981,0
"19126","PCEIB","NM",1982,0
"19127","PCEIB","NM",1983,0
"19128","PCEIB","NM",1984,0
"19129","PCEIB","NM",1985,0
"19130","PCEIB","NM",1986,0
"19131","PCEIB","NM",1987,0
"19132","PCEIB","NM",1988,0
"19133","PCEIB","NM",1989,0
"19134","PCEIB","NM",1990,0
"19135","PCEIB","NM",1991,0
"19136","PCEIB","NM",1992,0
"19137","PCEIB","NM",1993,0
"19138","PCEIB","NM",1994,0
"19139","PCEIB","NM",1995,0
"19140","PCEIB","NM",1996,0
"19141","PCEIB","NM",1997,0
"19142","PCEIB","NM",1998,0
"19143","PCEIB","NM",1999,0
"19144","PCEIB","NM",2000,0
"19145","PCEIB","NM",2001,0
"19146","PCEIB","NM",2002,0
"19147","PCEIB","NM",2003,0
"19148","PCEIB","NM",2004,0
"19149","PCEIB","NM",2005,0
"19150","PCEIB","NM",2006,0
"19151","PCEIB","NM",2007,0
"19152","PCEIB","NM",2008,0
"19153","PCEIB","NM",2009,0
"19154","PCEID","NM",1970,0
"19155","PCEID","NM",1971,0
"19156","PCEID","NM",1972,0
"19157","PCEID","NM",1973,0
"19158","PCEID","NM",1974,0
"19159","PCEID","NM",1975,0
"19160","PCEID","NM",1976,0
"19161","PCEID","NM",1977,0
"19162","PCEID","NM",1978,0
"19163","PCEID","NM",1979,0
"19164","PCEID","NM",1980,0
"19165","PCEID","NM",1981,0
"19166","PCEID","NM",1982,0
"19167","PCEID","NM",1983,0
"19168","PCEID","NM",1984,0
"19169","PCEID","NM",1985,0
"19170","PCEID","NM",1986,0
"19171","PCEID","NM",1987,0
"19172","PCEID","NM",1988,0
"19173","PCEID","NM",1989,0
"19174","PCEID","NM",1990,0
"19175","PCEID","NM",1991,0
"19176","PCEID","NM",1992,0
"19177","PCEID","NM",1993,0
"19178","PCEID","NM",1994,0
"19179","PCEID","NM",1995,0
"19180","PCEID","NM",1996,0
"19181","PCEID","NM",1997,0
"19182","PCEID","NM",1998,0
"19183","PCEID","NM",1999,0
"19184","PCEID","NM",2000,0
"19185","PCEID","NM",2001,0
"19186","PCEID","NM",2002,0
"19187","PCEID","NM",2003,0
"19188","PCEID","NM",2004,0
"19189","PCEID","NM",2005,0
"19190","PCEID","NM",2006,0
"19191","PCEID","NM",2007,0
"19192","PCEID","NM",2008,0
"19193","PCEID","NM",2009,0
"19194","PCEIP","NM",1960,0
"19195","PCEIP","NM",1961,0
"19196","PCEIP","NM",1962,0
"19197","PCEIP","NM",1963,0
"19198","PCEIP","NM",1964,0
"19199","PCEIP","NM",1965,0
"19200","PCEIP","NM",1966,0
"19201","PCEIP","NM",1967,0
"19202","PCEIP","NM",1968,0
"19203","PCEIP","NM",1969,0
"19204","PCEIP","NM",1970,0
"19205","PCEIP","NM",1971,0
"19206","PCEIP","NM",1972,0
"19207","PCEIP","NM",1973,0
"19208","PCEIP","NM",1974,0
"19209","PCEIP","NM",1975,0
"19210","PCEIP","NM",1976,0
"19211","PCEIP","NM",1977,0
"19212","PCEIP","NM",1978,0
"19213","PCEIP","NM",1979,0
"19214","PCEIP","NM",1980,0
"19215","PCEIP","NM",1981,0
"19216","PCEIP","NM",1982,0
"19217","PCEIP","NM",1983,0
"19218","PCEIP","NM",1984,0
"19219","PCEIP","NM",1985,0
"19220","PCEIP","NM",1986,0
"19221","PCEIP","NM",1987,0
"19222","PCEIP","NM",1988,0
"19223","PCEIP","NM",1989,0
"19224","PCEIP","NM",1990,0
"19225","PCEIP","NM",1991,0
"19226","PCEIP","NM",1992,0
"19227","PCEIP","NM",1993,0
"19228","PCEIP","NM",1994,0
"19229","PCEIP","NM",1995,0
"19230","PCEIP","NM",1996,0
"19231","PCEIP","NM",1997,0
"19232","PCEIP","NM",1998,0
"19233","PCEIP","NM",1999,0
"19234","PCEIP","NM",2000,0
"19235","PCEIP","NM",2001,0
"19236","PCEIP","NM",2002,0
"19237","PCEIP","NM",2003,0
"19238","PCEIP","NM",2004,0
"19239","PCEIP","NM",2005,0
"19240","PCEIP","NM",2006,0
"19241","PCEIP","NM",2007,0
"19242","PCEIP","NM",2008,0
"19243","PCEIP","NM",2009,0
"19244","PCEIV","NM",1970,0
"19245","PCEIV","NM",1971,0
"19246","PCEIV","NM",1972,0
"19247","PCEIV","NM",1973,0
"19248","PCEIV","NM",1974,0
"19249","PCEIV","NM",1975,0
"19250","PCEIV","NM",1976,0
"19251","PCEIV","NM",1977,0
"19252","PCEIV","NM",1978,0
"19253","PCEIV","NM",1979,0
"19254","PCEIV","NM",1980,0
"19255","PCEIV","NM",1981,0
"19256","PCEIV","NM",1982,0
"19257","PCEIV","NM",1983,0
"19258","PCEIV","NM",1984,0
"19259","PCEIV","NM",1985,0
"19260","PCEIV","NM",1986,0
"19261","PCEIV","NM",1987,0
"19262","PCEIV","NM",1988,0
"19263","PCEIV","NM",1989,0
"19264","PCEIV","NM",1990,0
"19265","PCEIV","NM",1991,0
"19266","PCEIV","NM",1992,0
"19267","PCEIV","NM",1993,0
"19268","PCEIV","NM",1994,0
"19269","PCEIV","NM",1995,0
"19270","PCEIV","NM",1996,0
"19271","PCEIV","NM",1997,0
"19272","PCEIV","NM",1998,0
"19273","PCEIV","NM",1999,0
"19274","PCEIV","NM",2000,0
"19275","PCEIV","NM",2001,0
"19276","PCEIV","NM",2002,0
"19277","PCEIV","NM",2003,0
"19278","PCEIV","NM",2004,0
"19279","PCEIV","NM",2005,0
"19280","PCEIV","NM",2006,0
"19281","PCEIV","NM",2007,0
"19282","PCEIV","NM",2008,0
"19283","PCEIV","NM",2009,0
"19284","PCICB","NM",1960,391.56
"19285","PCICB","NM",1961,391.56
"19286","PCICB","NM",1962,933.72
"19287","PCICB","NM",1963,843.36
"19288","PCICB","NM",1964,301.2
"19289","PCICB","NM",1965,753
"19290","PCICB","NM",1966,1114.44
"19291","PCICB","NM",1967,1144.56
"19292","PCICB","NM",1968,1174.68
"19293","PCICB","NM",1969,662.64
"19294","PCICB","NM",1970,692.76
"19295","PCICB","NM",1971,1174.68
"19296","PCICB","NM",1972,1204.8
"19297","PCICB","NM",1973,1174.68
"19298","PCICB","NM",1974,1265.04
"19299","PCICB","NM",1975,1234.92
"19300","PCICB","NM",1976,1204.8
"19301","PCICB","NM",1977,1204.8
"19302","PCICB","NM",1978,1355.4
"19303","PCICB","NM",1979,1385.52
"19304","PCICB","NM",1980,1295.16
"19305","PCICB","NM",1981,1688.79111
"19306","PCICB","NM",1982,1963.12708
"19307","PCICB","NM",1983,1981.443
"19308","PCICB","NM",1984,2199.82631
"19309","PCICB","NM",1985,2442.71742
"19310","PCICB","NM",1986,2414.85449
"19311","PCICB","NM",1987,2375.07128
"19312","PCICB","NM",1988,2615.64568
"19313","PCICB","NM",1989,2556.31012
"19314","PCICB","NM",1990,2922.99817
"19315","PCICB","NM",1991,2792.18822
"19316","PCICB","NM",1992,3118.92166
"19317","PCICB","NM",1993,3518.3869
"19318","PCICB","NM",1994,3285.53876
"19319","PCICB","NM",1995,3217.24792
"19320","PCICB","NM",1996,3357.31056
"19321","PCICB","NM",1997,3358.22609
"19322","PCICB","NM",1998,3288.71021
"19323","PCICB","NM",1999,3276.24915
"19324","PCICB","NM",2000,3312.61862
"19325","PCICB","NM",2001,3159.62432
"19326","PCICB","NM",2002,3095.71011
"19327","PCICB","NM",2003,3530.82429
"19328","PCICB","NM",2004,3585.36932
"19329","PCICB","NM",2005,3553.51555
"19330","PCICB","NM",2006,3907.20236
"19331","PCICB","NM",2007,3657.65503
"19332","PCICB","NM",2008,3358.04681
"19333","PCICB","NM",2009,3492.70044
"19334","PCICD","NM",1970,0
"19335","PCICD","NM",1971,0
"19336","PCICD","NM",1972,0
"19337","PCICD","NM",1973,0
"19338","PCICD","NM",1974,0
"19339","PCICD","NM",1975,0
"19340","PCICD","NM",1976,0
"19341","PCICD","NM",1977,0
"19342","PCICD","NM",1978,0
"19343","PCICD","NM",1979,0
"19344","PCICD","NM",1980,0
"19345","PCICD","NM",1981,0
"19346","PCICD","NM",1982,0
"19347","PCICD","NM",1983,0
"19348","PCICD","NM",1984,0
"19349","PCICD","NM",1985,0
"19350","PCICD","NM",1986,0
"19351","PCICD","NM",1987,0
"19352","PCICD","NM",1988,0
"19353","PCICD","NM",1989,0
"19354","PCICD","NM",1990,0
"19355","PCICD","NM",1991,0
"19356","PCICD","NM",1992,0
"19357","PCICD","NM",1993,0
"19358","PCICD","NM",1994,0
"19359","PCICD","NM",1995,0
"19360","PCICD","NM",1996,0
"19361","PCICD","NM",1997,0
"19362","PCICD","NM",1998,0
"19363","PCICD","NM",1999,0
"19364","PCICD","NM",2000,0
"19365","PCICD","NM",2001,0
"19366","PCICD","NM",2002,0
"19367","PCICD","NM",2003,0
"19368","PCICD","NM",2004,0
"19369","PCICD","NM",2005,0
"19370","PCICD","NM",2006,0
"19371","PCICD","NM",2007,0
"19372","PCICD","NM",2008,0
"19373","PCICD","NM",2009,0
"19374","PCICP","NM",1960,65
"19375","PCICP","NM",1961,65
"19376","PCICP","NM",1962,155
"19377","PCICP","NM",1963,140
"19378","PCICP","NM",1964,50
"19379","PCICP","NM",1965,125
"19380","PCICP","NM",1966,185
"19381","PCICP","NM",1967,190
"19382","PCICP","NM",1968,195
"19383","PCICP","NM",1969,110
"19384","PCICP","NM",1970,115
"19385","PCICP","NM",1971,195
"19386","PCICP","NM",1972,200
"19387","PCICP","NM",1973,195
"19388","PCICP","NM",1974,210
"19389","PCICP","NM",1975,205
"19390","PCICP","NM",1976,200
"19391","PCICP","NM",1977,200
"19392","PCICP","NM",1978,225
"19393","PCICP","NM",1979,230
"19394","PCICP","NM",1980,215
"19395","PCICP","NM",1981,280.34381
"19396","PCICP","NM",1982,325.88431
"19397","PCICP","NM",1983,328.9248
"19398","PCICP","NM",1984,365.17701
"19399","PCICP","NM",1985,405.49758
"19400","PCICP","NM",1986,400.87226
"19401","PCICP","NM",1987,394.26814
"19402","PCICP","NM",1988,434.20413
"19403","PCICP","NM",1989,424.35427
"19404","PCICP","NM",1990,485.22546
"19405","PCICP","NM",1991,463.51066
"19406","PCICP","NM",1992,517.74928
"19407","PCICP","NM",1993,584.06157
"19408","PCICP","NM",1994,545.40816
"19409","PCICP","NM",1995,534.0717
"19410","PCICP","NM",1996,557.32247
"19411","PCICP","NM",1997,557.47445
"19412","PCICP","NM",1998,545.93463
"19413","PCICP","NM",1999,543.86606
"19414","PCICP","NM",2000,549.90349
"19415","PCICP","NM",2001,524.50603
"19416","PCICP","NM",2002,513.8961
"19417","PCICP","NM",2003,586.12621
"19418","PCICP","NM",2004,595.18083
"19419","PCICP","NM",2005,589.89302
"19420","PCICP","NM",2006,648.60597
"19421","PCICP","NM",2007,607.18045
"19422","PCICP","NM",2008,557.44469
"19423","PCICP","NM",2009,579.79755
"19424","PCICV","NM",1970,0
"19425","PCICV","NM",1971,0
"19426","PCICV","NM",1972,0
"19427","PCICV","NM",1973,0
"19428","PCICV","NM",1974,0
"19429","PCICV","NM",1975,0
"19430","PCICV","NM",1976,0
"19431","PCICV","NM",1977,0
"19432","PCICV","NM",1978,0
"19433","PCICV","NM",1979,0
"19434","PCICV","NM",1980,0
"19435","PCICV","NM",1981,0
"19436","PCICV","NM",1982,0
"19437","PCICV","NM",1983,0
"19438","PCICV","NM",1984,0
"19439","PCICV","NM",1985,0
"19440","PCICV","NM",1986,0
"19441","PCICV","NM",1987,0
"19442","PCICV","NM",1988,0
"19443","PCICV","NM",1989,0
"19444","PCICV","NM",1990,0
"19445","PCICV","NM",1991,0
"19446","PCICV","NM",1992,0
"19447","PCICV","NM",1993,0
"19448","PCICV","NM",1994,0
"19449","PCICV","NM",1995,0
"19450","PCICV","NM",1996,0
"19451","PCICV","NM",1997,0
"19452","PCICV","NM",1998,0
"19453","PCICV","NM",1999,0
"19454","PCICV","NM",2000,0
"19455","PCICV","NM",2001,0
"19456","PCICV","NM",2002,0
"19457","PCICV","NM",2003,0
"19458","PCICV","NM",2004,0
"19459","PCICV","NM",2005,0
"19460","PCICV","NM",2006,0
"19461","PCICV","NM",2007,0
"19462","PCICV","NM",2008,0
"19463","PCICV","NM",2009,0
"19464","PCISB","NM",1970,0
"19465","PCISB","NM",1971,0
"19466","PCISB","NM",1972,0
"19467","PCISB","NM",1973,0
"19468","PCISB","NM",1974,0
"19469","PCISB","NM",1975,0
"19470","PCISB","NM",1976,0
"19471","PCISB","NM",1977,0
"19472","PCISB","NM",1978,0
"19473","PCISB","NM",1979,0
"19474","PCISB","NM",1980,0
"19475","PCISB","NM",1981,0
"19476","PCISB","NM",1982,0
"19477","PCISB","NM",1983,0
"19478","PCISB","NM",1984,0
"19479","PCISB","NM",1985,0
"19480","PCISB","NM",1986,0
"19481","PCISB","NM",1987,0
"19482","PCISB","NM",1988,0
"19483","PCISB","NM",1989,0
"19484","PCISB","NM",1990,0
"19485","PCISB","NM",1991,0
"19486","PCISB","NM",1992,0
"19487","PCISB","NM",1993,0
"19488","PCISB","NM",1994,0
"19489","PCISB","NM",1995,0
"19490","PCISB","NM",1996,0
"19491","PCISB","NM",1997,0
"19492","PCISB","NM",1998,0
"19493","PCISB","NM",1999,0
"19494","PCISB","NM",2000,0
"19495","PCISB","NM",2001,0
"19496","PCISB","NM",2002,0
"19497","PCISB","NM",2003,0
"19498","PCISB","NM",2004,0
"19499","PCISB","NM",2005,0
"19500","PCISB","NM",2006,0
"19501","PCISB","NM",2007,0
"19502","PCISB","NM",2008,0
"19503","PCISB","NM",2009,0
"19504","PCRFB","NM",1960,391.56
"19505","PCRFB","NM",1961,391.56
"19506","PCRFB","NM",1962,933.72
"19507","PCRFB","NM",1963,843.36
"19508","PCRFB","NM",1964,301.2
"19509","PCRFB","NM",1965,753
"19510","PCRFB","NM",1966,1114.44
"19511","PCRFB","NM",1967,1144.56
"19512","PCRFB","NM",1968,1174.68
"19513","PCRFB","NM",1969,662.64
"19514","PCRFB","NM",1970,692.76
"19515","PCRFB","NM",1971,1174.68
"19516","PCRFB","NM",1972,1204.8
"19517","PCRFB","NM",1973,1174.68
"19518","PCRFB","NM",1974,1265.04
"19519","PCRFB","NM",1975,1234.92
"19520","PCRFB","NM",1976,1204.8
"19521","PCRFB","NM",1977,1204.8
"19522","PCRFB","NM",1978,1355.4
"19523","PCRFB","NM",1979,1385.52
"19524","PCRFB","NM",1980,1295.16
"19525","PCRFB","NM",1981,1688.79111
"19526","PCRFB","NM",1982,1963.12708
"19527","PCRFB","NM",1983,1981.443
"19528","PCRFB","NM",1984,2199.82631
"19529","PCRFB","NM",1985,2442.71742
"19530","PCRFB","NM",1986,2414.85449
"19531","PCRFB","NM",1987,2375.07128
"19532","PCRFB","NM",1988,2615.64568
"19533","PCRFB","NM",1989,2556.31012
"19534","PCRFB","NM",1990,2922.99817
"19535","PCRFB","NM",1991,2792.18822
"19536","PCRFB","NM",1992,3118.92166
"19537","PCRFB","NM",1993,3518.3869
"19538","PCRFB","NM",1994,3285.53876
"19539","PCRFB","NM",1995,3217.24792
"19540","PCRFB","NM",1996,3357.31056
"19541","PCRFB","NM",1997,3358.22609
"19542","PCRFB","NM",1998,3288.71021
"19543","PCRFB","NM",1999,3276.24915
"19544","PCRFB","NM",2000,3312.61862
"19545","PCRFB","NM",2001,3159.62432
"19546","PCRFB","NM",2002,3095.71011
"19547","PCRFB","NM",2003,3530.82429
"19548","PCRFB","NM",2004,3585.36932
"19549","PCRFB","NM",2005,3553.51555
"19550","PCRFB","NM",2006,3907.20236
"19551","PCRFB","NM",2007,3657.65503
"19552","PCRFB","NM",2008,3358.04681
"19553","PCRFB","NM",2009,3492.70044
"19554","PCTCB","NM",1960,391.56
"19555","PCTCB","NM",1961,391.56
"19556","PCTCB","NM",1962,933.72
"19557","PCTCB","NM",1963,843.36
"19558","PCTCB","NM",1964,301.2
"19559","PCTCB","NM",1965,753
"19560","PCTCB","NM",1966,1114.44
"19561","PCTCB","NM",1967,1144.56
"19562","PCTCB","NM",1968,1174.68
"19563","PCTCB","NM",1969,662.64
"19564","PCTCB","NM",1970,692.76
"19565","PCTCB","NM",1971,1174.68
"19566","PCTCB","NM",1972,1204.8
"19567","PCTCB","NM",1973,1174.68
"19568","PCTCB","NM",1974,1265.04
"19569","PCTCB","NM",1975,1234.92
"19570","PCTCB","NM",1976,1204.8
"19571","PCTCB","NM",1977,1204.8
"19572","PCTCB","NM",1978,1355.4
"19573","PCTCB","NM",1979,1385.52
"19574","PCTCB","NM",1980,1295.16
"19575","PCTCB","NM",1981,1688.79111
"19576","PCTCB","NM",1982,1963.12708
"19577","PCTCB","NM",1983,1981.443
"19578","PCTCB","NM",1984,2199.82631
"19579","PCTCB","NM",1985,2442.71742
"19580","PCTCB","NM",1986,2414.85449
"19581","PCTCB","NM",1987,2375.07128
"19582","PCTCB","NM",1988,2615.64568
"19583","PCTCB","NM",1989,2556.31012
"19584","PCTCB","NM",1990,2922.99817
"19585","PCTCB","NM",1991,2792.18822
"19586","PCTCB","NM",1992,3118.92166
"19587","PCTCB","NM",1993,3518.3869
"19588","PCTCB","NM",1994,3285.53876
"19589","PCTCB","NM",1995,3217.24792
"19590","PCTCB","NM",1996,3357.31056
"19591","PCTCB","NM",1997,3358.22609
"19592","PCTCB","NM",1998,3288.71021
"19593","PCTCB","NM",1999,3276.24915
"19594","PCTCB","NM",2000,3312.61862
"19595","PCTCB","NM",2001,3159.62432
"19596","PCTCB","NM",2002,3095.71011
"19597","PCTCB","NM",2003,3530.82429
"19598","PCTCB","NM",2004,3585.36932
"19599","PCTCB","NM",2005,3553.51555
"19600","PCTCB","NM",2006,3907.20236
"19601","PCTCB","NM",2007,3657.65503
"19602","PCTCB","NM",2008,3358.04681
"19603","PCTCB","NM",2009,3492.70044
"19604","PCTCD","NM",1970,0
"19605","PCTCD","NM",1971,0
"19606","PCTCD","NM",1972,0
"19607","PCTCD","NM",1973,0
"19608","PCTCD","NM",1974,0
"19609","PCTCD","NM",1975,0
"19610","PCTCD","NM",1976,0
"19611","PCTCD","NM",1977,0
"19612","PCTCD","NM",1978,0
"19613","PCTCD","NM",1979,0
"19614","PCTCD","NM",1980,0
"19615","PCTCD","NM",1981,0
"19616","PCTCD","NM",1982,0
"19617","PCTCD","NM",1983,0
"19618","PCTCD","NM",1984,0
"19619","PCTCD","NM",1985,0
"19620","PCTCD","NM",1986,0
"19621","PCTCD","NM",1987,0
"19622","PCTCD","NM",1988,0
"19623","PCTCD","NM",1989,0
"19624","PCTCD","NM",1990,0
"19625","PCTCD","NM",1991,0
"19626","PCTCD","NM",1992,0
"19627","PCTCD","NM",1993,0
"19628","PCTCD","NM",1994,0
"19629","PCTCD","NM",1995,0
"19630","PCTCD","NM",1996,0
"19631","PCTCD","NM",1997,0
"19632","PCTCD","NM",1998,0
"19633","PCTCD","NM",1999,0
"19634","PCTCD","NM",2000,0
"19635","PCTCD","NM",2001,0
"19636","PCTCD","NM",2002,0
"19637","PCTCD","NM",2003,0
"19638","PCTCD","NM",2004,0
"19639","PCTCD","NM",2005,0
"19640","PCTCD","NM",2006,0
"19641","PCTCD","NM",2007,0
"19642","PCTCD","NM",2008,0
"19643","PCTCD","NM",2009,0
"19644","PCTCP","NM",1960,65
"19645","PCTCP","NM",1961,65
"19646","PCTCP","NM",1962,155
"19647","PCTCP","NM",1963,140
"19648","PCTCP","NM",1964,50
"19649","PCTCP","NM",1965,125
"19650","PCTCP","NM",1966,185
"19651","PCTCP","NM",1967,190
"19652","PCTCP","NM",1968,195
"19653","PCTCP","NM",1969,110
"19654","PCTCP","NM",1970,115
"19655","PCTCP","NM",1971,195
"19656","PCTCP","NM",1972,200
"19657","PCTCP","NM",1973,195
"19658","PCTCP","NM",1974,210
"19659","PCTCP","NM",1975,205
"19660","PCTCP","NM",1976,200
"19661","PCTCP","NM",1977,200
"19662","PCTCP","NM",1978,225
"19663","PCTCP","NM",1979,230
"19664","PCTCP","NM",1980,215
"19665","PCTCP","NM",1981,280.34381
"19666","PCTCP","NM",1982,325.88431
"19667","PCTCP","NM",1983,328.9248
"19668","PCTCP","NM",1984,365.17701
"19669","PCTCP","NM",1985,405.49758
"19670","PCTCP","NM",1986,400.87226
"19671","PCTCP","NM",1987,394.26814
"19672","PCTCP","NM",1988,434.20413
"19673","PCTCP","NM",1989,424.35427
"19674","PCTCP","NM",1990,485.22546
"19675","PCTCP","NM",1991,463.51066
"19676","PCTCP","NM",1992,517.74928
"19677","PCTCP","NM",1993,584.06157
"19678","PCTCP","NM",1994,545.40816
"19679","PCTCP","NM",1995,534.0717
"19680","PCTCP","NM",1996,557.32247
"19681","PCTCP","NM",1997,557.47445
"19682","PCTCP","NM",1998,545.93463
"19683","PCTCP","NM",1999,543.86606
"19684","PCTCP","NM",2000,549.90349
"19685","PCTCP","NM",2001,524.50603
"19686","PCTCP","NM",2002,513.8961
"19687","PCTCP","NM",2003,586.12621
"19688","PCTCP","NM",2004,595.18083
"19689","PCTCP","NM",2005,589.89302
"19690","PCTCP","NM",2006,648.60597
"19691","PCTCP","NM",2007,607.18045
"19692","PCTCP","NM",2008,557.44469
"19693","PCTCP","NM",2009,579.79755
"19694","PCTCV","NM",1970,0
"19695","PCTCV","NM",1971,0
"19696","PCTCV","NM",1972,0
"19697","PCTCV","NM",1973,0
"19698","PCTCV","NM",1974,0
"19699","PCTCV","NM",1975,0
"19700","PCTCV","NM",1976,0
"19701","PCTCV","NM",1977,0
"19702","PCTCV","NM",1978,0
"19703","PCTCV","NM",1979,0
"19704","PCTCV","NM",1980,0
"19705","PCTCV","NM",1981,0
"19706","PCTCV","NM",1982,0
"19707","PCTCV","NM",1983,0
"19708","PCTCV","NM",1984,0
"19709","PCTCV","NM",1985,0
"19710","PCTCV","NM",1986,0
"19711","PCTCV","NM",1987,0
"19712","PCTCV","NM",1988,0
"19713","PCTCV","NM",1989,0
"19714","PCTCV","NM",1990,0
"19715","PCTCV","NM",1991,0
"19716","PCTCV","NM",1992,0
"19717","PCTCV","NM",1993,0
"19718","PCTCV","NM",1994,0
"19719","PCTCV","NM",1995,0
"19720","PCTCV","NM",1996,0
"19721","PCTCV","NM",1997,0
"19722","PCTCV","NM",1998,0
"19723","PCTCV","NM",1999,0
"19724","PCTCV","NM",2000,0
"19725","PCTCV","NM",2001,0
"19726","PCTCV","NM",2002,0
"19727","PCTCV","NM",2003,0
"19728","PCTCV","NM",2004,0
"19729","PCTCV","NM",2005,0
"19730","PCTCV","NM",2006,0
"19731","PCTCV","NM",2007,0
"19732","PCTCV","NM",2008,0
"19733","PCTCV","NM",2009,0
"19734","PEACD","NM",1970,2.27518
"19735","PEACD","NM",1971,2.331
"19736","PEACD","NM",1972,2.30632
"19737","PEACD","NM",1973,2.48949
"19738","PEACD","NM",1974,3.56821
"19739","PEACD","NM",1975,4.02612
"19740","PEACD","NM",1976,4.12379
"19741","PEACD","NM",1977,4.42661
"19742","PEACD","NM",1978,4.62704
"19743","PEACD","NM",1979,6.15669
"19744","PEACD","NM",1980,8.69284
"19745","PEACD","NM",1981,9.97173
"19746","PEACD","NM",1982,9.71812
"19747","PEACD","NM",1983,8.655
"19748","PEACD","NM",1984,8.51624
"19749","PEACD","NM",1985,8.47009
"19750","PEACD","NM",1986,6.65907
"19751","PEACD","NM",1987,7.03899
"19752","PEACD","NM",1988,6.99777
"19753","PEACD","NM",1989,7.71772
"19754","PEACD","NM",1990,8.70943
"19755","PEACD","NM",1991,8.48008
"19756","PEACD","NM",1992,8.63263
"19757","PEACD","NM",1993,9.03412
"19758","PEACD","NM",1994,8.93205
"19759","PEACD","NM",1995,8.92519
"19760","PEACD","NM",1996,9.65754
"19761","PEACD","NM",1997,9.50434
"19762","PEACD","NM",1998,8.09997
"19763","PEACD","NM",1999,8.74833
"19764","PEACD","NM",2000,11.21137
"19765","PEACD","NM",2001,10.60611
"19766","PEACD","NM",2002,10.18387
"19767","PEACD","NM",2003,11.64641
"19768","PEACD","NM",2004,13.84885
"19769","PEACD","NM",2005,18.0131
"19770","PEACD","NM",2006,20.27086
"19771","PEACD","NM",2007,22.12107
"19772","PEACD","NM",2008,26.47637
"19773","PEACD","NM",2009,18.48753
